"HI";"No";"0";;;"Hitchiti  Experimental Forest";"http://www.forestdisturbance.net/ExpForests/Hitchiti/index.htm";"33.1666666666667";"-83.73333";NULL;NULL;NULL;NULL;"121.9";NULL;"TEMPFOR";"GA";"US";
"HIBS";"No";"0";;;"Highlands Biological Station";"http://www.wcu.edu/hbs/";"35.054";"-83.188";"1200";"1500";"1350";NULL;"225";NULL;"TEMPFOR";"NC";"US";
"HJA";"No";"0";;"2008-04-11 11:02:26";"H. J. Andrews Experimental Forest";"http://www.fsl.orst.edu/lter/";"44.212";"-122.56";"410";"1630";"1020";"9.22";"225.4";;"TEMPFOR";"OR";"US";"HJ_Andrews_Experimental_Forest.pdf"
"HJPFR";"No";"0";;;"Hans Jenny Pygmy Forest Reserve";"http://nrs.ucop.edu/Jenny-Pygmy-Forest.htm";"39.283333";"-123.756944";NULL;NULL;"180";"12";"26.2";NULL;"TEMPFOR";"CA";"US";
"HJPFRE";"No";"0";;"2008-04-08 16:54:44";"Hans Jenny Pygmy Forest Reserve";"http://nrs.ucop.edu/Jenny-Pygmy-Forest.htm";"39.283333";"-123.756944";NULL;NULL;"180";"12";"67";;"GRASS-SHRUB";"CA";"US";
"HMF";"No";"0";;;"Hopkins Memorial Forest";"http://www.williams.edu/ces/hopkins.htm";"42.733";"-73.25";"170";"745";"457.5";"-5.5";"101.6";"http://www.williams.edu/ces/hopkins/landscape/landscapehome.htm";"TEMPFOR";"MA";"US";
"HMILFS";"No";"0";;;"Huron Mountain Wildlife Foundation's Stone House Field Station on Ives Lake";"http://www.hmwf.org";"46.85";"-87.67";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"MI";"US";
"HMSAC";"No";"0";;;"Hawk Mountain Sanctuary Acopian Center";"http://www.hawkmountain.org";"40.646";"-75.98";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"PA";"US";
"HMSC";"No";"0";;;"Huntsman Marine Science Centre";"http://www.huntsmanmarine.ca";"45.083";"-67.083";NULL;NULL;NULL;NULL;NULL;NULL;"OCEAN";NULL;"CA";
"HMSCOSU";"No";"0";;;"Hatfield Marine Science Center";"http://www.hmsc.oregonstate.edu";"44.637";"-124.052";NULL;NULL;NULL;NULL;NULL;NULL;"OCEAN";"OR";"US";
"HMTN";"No";"0";;"2008-04-07 13:28:04";"Hart Mountain National Antelope Refuge";"http://www.fws.gov/sheldonhartmtn/Hart/index.html";"42.5";"-119.6";"1497";"1509";"1503";"6.5";"33.6";;"SAGEBRUSH";"OR";"US";"Hart_Mountain.pdf"
"HNHR";"No";"0";;;"Hastings Natural History Reservation";"http://www.hastingsreserve.org";"36.388";"-121.551";"500";"1000";"750";"20";"53";NULL;"SAVANNA";"CA";"US";
"HNR";"No";"0";;;"Hall Nature Reserve";"http://www.ksr.ku.edu/about/html/hall.htm";"39.02";"-95.35";"290";"311";"300.5";"13.6";"101";NULL;"PRAIRIE";"KS";"US";
"HOH";"No";"0";;"2008-04-11 11:06:40";"Hoh River Valley, Olympic National Park";"http://www.nps.gov/olym";"47.8333";"-124.01";"180";"850";"515";"10";"375";;"TEMPFOR";"WA";"US";"Hoh_River_Valley.pdf"
"HOMS";"No";"0";;;"Hopkins Marine Station";"http://www-marine.stanford.edu/";"36.618447";"-121.903415";NULL;NULL;NULL;NULL;NULL;NULL;"OCEAN";"CA";"US";
"HOW";"No";"0";;"2008-04-09 15:27:00";"Howland Research Forest";"www.fs.fed.us/ne/durham/4104/Howland.shtml";"45.204022";"-68.74021";"55";"120";"87.5";"6.1";"100";;"TEMPFOR";"ME";"US";"Howland_Forest.pdf"
"HPV";"No";"0";;"2008-04-14 12:33:46";"Happy Valley";"http://www.geobotany.uaf.edu/cryoturbation/happyvalley.html";"69.15";"-148.83";"280";"340";"310";NULL;NULL;;"ARCTIC";"AK";"US";"Happy_Valley.pdf"
"HQR";"No";"0";;;"Harvard Forest - Quabbin Reservoir";"http://harvardforest.fas.harvard.edu/research/quabbin.html";"42.433";"-72.304";"114";"417";"265.5";"7.1";"107";NULL;"TEMPFOR";"MA";"US";
"HREC";"No";"0";;;"Hopland Research and Extension Center";"http://groups.ucanr.org/hopland/";"39.001179";"-123.08361";NULL;NULL;NULL;NULL;NULL;NULL;"AGRI";"CA";"US";
"HSR";"No";"0";;;"Highstead Reserve";"http://www.highsteadarboretum.org/";"41.32515";"-73.39465";"173";"247";"210";NULL;NULL;NULL;"TEMPFOR";"CT";"US";
"HTGSC";"No";"0";;;"Howard T. Greene Scientific Study and Conservation Area";"http://www3.cc.edu/programs/environscience/southernunit.asp";"42.967";"-88.367";NULL;NULL;NULL;NULL;NULL;NULL;"WETLAND";"WI";"US";
"HURR";"No";"0";;"2008-04-08 14:14:15";"Hudson River Reserve";"http://www.nerrs.noaa.gov/HudsonRiver/welcome.html";"42.0182";"-73.917";"0";NULL;NULL;NULL;NULL;"The Hudson River is an amazing resource: tidal river that links the communities of the valley economically, culturally and ecologically, and a cradle of human development for thousands of years. Home to more than 200 species of fish, the Hudson serves as a nursery ground for such important fish as sturgeon, striped bass and American shad. It also supports a corresponding abundance of other river-dependent wildlife, especially birds.";"ESTU";"NY";"US";
"IARR";"No";"0";;"2008-06-03 15:44:11";"Iracambi Atlantic Rainforest Research ";"http://www.iracambi.com";"-21";"-42.5";"800";"1500";"1150";NULL;NULL;;"TROPFOR";;"BR";
"IBSL";"No";"0";;;"Itasca Biological Station and Laboratories";"http://www.cbs.umn.edu/itasca/";"47.228";"-95.192";NULL;NULL;NULL;NULL;NULL;NULL;"WETLAND";"MN";"US";
"ICP";"No";"0";;;"Independence Creek Preserve";"http://www.nature.org/wherewework/northamerica/states/texas/preserves/art9517.html";"30.5";"-101.833";NULL;NULL;"760";"18.3";"15.4";NULL;"DESERT-HOT";"TX";"US";
"ICSDO";"No";"0";;;"Intercultural Center for Study of Deserts and Oceans";"http://www.cedointercultural.org";"31.2";"-113.33";NULL;NULL;NULL;NULL;NULL;NULL;"COASTAL-DESERT";"AZ";"US";
"ICW";"No";"0";;;"Intracoastal Waterway (GCE)";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=GCE-IC";"31.354015";"-81.352453";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"IES";"No";"0";;"2008-06-13 16:06:18";"Cary Institute of Ecosystem Studies";"http://www.ecostudies.org/";"41.833";"-73.75";"90";"220";"155";"9.6";"110.9";;"TEMPFOR";"NY";"US";"Institute_of_Ecosystem_Studies.pdf"
"ILL";"No";"0";;;"Iowa Lakeside Laboratory";"http://www.continuetolearn.uiowa.edu/lakesidelab/";"43.49";"-95.19";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"IA";"US";
"IMN";"No";"0";;"2007-11-25 17:32:24";"Imnaviatt Creek";NULL;"68.6";"-149.33";"200";"300";"250";NULL;NULL;NULL;"ARCTIC";"AK";"US";
"IND";"No";"0";;;"Indio Mountains Research Station";"http://research.utep.edu/Default.aspx?alias=research.utep.edu/indio";"31.04";"-104.83";"900";"1600";"1250";"18.1";"24";NULL;"URBAN";"TX";"US";"El_Paso-Indio.pdf"
"INUPR";"No";"0";;;"Institute of Neurobiology, University of Puerto Rico";"http://www.neuro.upr.edu/";"18.468";"-66.106";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"PR";"US";
"IRBR";"No";"0";;;"Illinois River Biological Station";"http://www.inhs.uiuc.edu/caec/ltrm/caec_havfs.html";"40.353";"-90.022";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"IL";"US";
"IRBS";"No";"0";;;"Illinois River Biological Station";"http://www.inhs.uiuc.edu/caec/ltrm/index.html";"40.353";"-90.05";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"IL";"US";
"IREC";"No";"0";;;"Intermountain Research and Extension Center";"http://groups.ucanr.org/intermountain/";"41.96819";"-121.4743";NULL;NULL;"1231.4";"9.4";"32.7";NULL;"AGRI";"CA";"US";
"ITEC";"No";"0";;;"Institute for Tropical Ecology and Conservation";"http://www.itec-edu.org/";"9.426";"-82.323";"0";NULL;NULL;"30";"400";NULL;"TROPFOR";NULL;"PA";
"ITME";"No";"0";;;"Institute for Tropical Marine Ecology";"http://www.itme.org";"15.317";"-61.4";"0";NULL;NULL;NULL;NULL;NULL;"OCEAN";NULL;"DM";
"IURTP";"No";"0";;;"Indiana University Research and Training Preserve";"http://www.indiana.edu/~preserve";"39.18";"-86.5";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"IN";"US";
"IWRCELS";"No";"0";;;"Inger and Walter Rice Center for Environmental Life Science";"http://www.vcu.edu/rice/index.html";"37.317";"-77.2";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"VA";"US";
"JACR";"No";"0";;"2008-04-09 13:27:03";"Jacques Cousteau Reserve";"http://www.nerrs.noaa.gov/JacquesCousteau/welcome.html";"39.5079";"-74.3385";"0";NULL;NULL;NULL;NULL;"The Jacques Cousteau National Estuarine Research Reserve, at the Mullica River and the Great Bay, is the only reserve in the system to be named after an individual. Itâ€™s also the only reserve in the system to expand its boundaries seaward to the Atlantic Ocean.";"ESTU";"NJ";"US";
"JAGC";"No";"0";;;"Jaguar Creek";"http://targetearth.org/jaguarcreek/jc_main.html";"17.161";"-88.68";NULL;NULL;NULL;NULL;NULL;NULL;"TROPFOR";NULL;"BZ";
"JAS";"No";"0";;;"Jasper Ridge Biological Preserve";"http://jrbp.stanford.edu/";"37.4036";"-122.2269";"62";"211";"136.5";NULL;"67.5";NULL;"SAVANNA";"CA";"US";
"JER";"No";"0";;"2008-04-07 12:39:32";"Jornada Experimental Range";"http://usda-ars.nmsu.edu/";"32.38";"-106.882";"1307";"2438";"1872.5";"14.8";"25";;"GRASS-SHRUB";"NM";"US";"Jornada_Basin_and_Range.pdf"
"JHBFS";"No";"0";;;"JH Barrow Field Station";"http://www.hiram.edu/current/catalog/resources.html";"41.313";"-81.144";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"OH";"US";
"JMR";"No";"0";;;"James San Jacinto Mountains Reserve";"http://www.jamesreserve.edu/";"33.8083";"-116.7778";"1623";"2369";"1996";NULL;NULL;NULL;"TEMPFOR";"CA";"US";
"JOB";"No";"0";;"2008-04-04 18:14:52";"Jobos National Estuarine Research Reserve";"http://nerrs.noaa.gov/JobosBay/";"17.9433";"-66.24972";"0";"3";"1.5";"26.3";"113";;"TROPFOR";"PR";"US";"Jobos_National_Estuary_Research_Sanctuary.pdf"
"JPRR";"No";"0";;;"Jepson Prairie Reserve";"http://nrs.ucdavis.edu/jepson.html";"38.275207";"-121.823569";NULL;NULL;NULL;NULL;NULL;NULL;"PRAIRIE";"CA";"US";
"JRC";"No";"0";;"2008-04-14 09:48:22";"Jones Research Center";"http://www.jonesctr.org/";"31.2185";"-84.4692";"30";"60";"45";"20";"125";;"TEMPFOR";"GA";"US";"Jones_Ecological_Research_Center.pdf"
"KA";"No";"0";;;"Kane Experimental Forest";"http://nrs.fs.fed.us/ef/locations/pa/kane/";"41.597778";"-78.766111";NULL;NULL;NULL;NULL;"110";NULL;"TEMPFOR";"PA";"US";
"KABRE";"No";"0";;"2008-04-08 14:20:09";"Kachemak Bay Reserve";"http://www.nerrs.noaa.gov/KachemakBay/welcome.html";"59.600911";"-151.409611";"0";"0";"0";"4";"60";;"ESTU";"AK";"US";
"KANFS";"No";"0";;;"Kananaskis Field Stations";"http://www.kfs.ucalgary.ca/";"51.033";"-115.05";"1390";"1500";"1455";NULL;NULL;NULL;"TIAGA";NULL;"CA";
"KASKBS";"No";"0";;;"Kaskaskia Biological Station";"http://www.inhs.uiuc.edu/cae/kaskaskia/BioStations/stations/kaskaskia.html";"39.5";"-88.75";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"IL";"US";
"KAW";"No";"0";;;"Kawai Nui Marsh";"http://www.pixi.com/~isd/Kawai_Nui.html";"21.3972";"-157.7583";"0";"0";"0";"22";"150";NULL;"WETLAND";"HI";"US";
"KBCCES";"No";"0";;;"Kino Bay Center for Cultural and Ecological Studies";"http://www.prescott.edu/highlights/kino/index.html";"25.025";"-112.025";NULL;NULL;NULL;NULL;NULL;NULL;"COASTAL-DESERT";NULL;"MX";
"KBS";"No";"0";;"2008-04-07 14:56:36";"Kellogg Biological Station";"http://www.kbs.msu.edu/";"42.4";"-85.4";"0";"0";"0";"9.4";"90";;"WETLAND";"MI";"US";"Kellogg_Biological_Station.pdf"
"KCC";"No";"0";;"2008-06-03 15:42:50";"Kioloa Coastal Campus";"http://kioloa.anu.edu.au/";"-35.55";"150.383";NULL;NULL;NULL;NULL;NULL;;"OCEAN";;"AU";
"KEF";"No";"0";;;"Kawishiwi Experimental Forest";"http://nrs.fs.fed.us/";"48.1";"-93.08333";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"MN";"US";
"KEN";"No";"0";;"2007-11-25 17:32:38";"Kenai National Wildlife Refuge";"http://kenai.fws.gov/";"60.45";"-150.3";"50";"100";"75";NULL;NULL;NULL;"TIAGA";"AK";"US";
"KENFR";"No";"0";;;"Kendall Frost Marsh Reserve";"http://nrs.ucop.edu/Kendall-Marsh.htm";"32.793";"-117.217";"0";"2";"1";"17";"22";NULL;"ESTU";"CA";"US";
"KF";"No";"0";;;"Kenan Field";"http://gce-lter.marsci.uga.edu/lter/asp/db/sitedetails.asp?units=deg&polygon=0&site=KF";"31.449279";"-81.278795";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"GA";"US";
"KFS";"No";"0";;"2008-04-11 13:09:26";"Kansas Field Station and Ecological Reserves";"http://www.ksr.ku.edu/index.htm";"39.033";"-95.2";"252";"332";"292";"13.6";"101";;"PRAIRIE";"KS";"US";
"KK";"No";"0";;;"Kaskaskia Experimental Forest";"http://nrs.fs.fed.us/ef/locations/il/kaskaskia/";"37.533333";"-88.35";NULL;NULL;NULL;"13";"109.8";NULL;"TEMPFOR";"IL";"US";
"KLSFS";"No";"0";;"2008-06-03 15:50:03";"Alice L. Kibbe Life Sciences Research Station";"http://www.wiu.edu/kibbe/";"40.359";"-91.434";NULL;NULL;NULL;NULL;NULL;;"TEMPFOR";"IL";"US";
"KNCT";"No";"0";;;"Kennecott Nature Center of Murray";"http://www.mury.k12.ut.us/knc/index.html";"40.57";"-112.06";NULL;NULL;NULL;NULL;NULL;NULL;"WETLAND";"UT";"US";
"KNRS";"No";"0";;;"Kemp Natural Resources Station";"http://www.kemp.wisc.edu";"45.833";"-89.667";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"WI";"US";
"KO";"No";"0";;;"Henry R. Koen Experimental Forest";"http://www.srs.fs.usda.gov/organization/exforest/";"36.0333333333333";"-93.16666";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"AR";"US";
"KONHSA";"No";"0";;;"Katharine Ordway Natural History Study Area";"http://www.macalester.edu/biology/ordway";"44.133";"-93";NULL;NULL;NULL;NULL;NULL;NULL;"PRAIRIE";"MN";"US";
"KPBS";"No";"0";;"2008-04-11 12:38:36";"Konza Prairie Biological Station";"http://www.k-state.edu/konza/";"39.1";"-96.4";"320";"444";"382";"12";"83.5";"http://www.k-state.edu/konza/location.htm";"PRAIRIE";"KS";"US";"Konza_Prairie_Biological_Station.pdf"
"KREC";"No";"0";;;"Kearney Research and Extension Center- UC Davis";"http://groups.ucanr.org/krec/";"36.601088";"-119.511444";NULL;NULL;NULL;NULL;NULL;NULL;"AGRI";"CA";"US";
"KREW";"No";"0";;;"Kings River Experimental Watershed";"http://www.fs.fed.us/psw/programs/snrc/water/kingsriver/";"37.1";"-119.1";"900";"2800";"1850";NULL;"125";NULL;"TEMPFOR";"CA";"US";
"KSC";"No";"0";;"2008-04-14 09:50:47";"Kennedy Space Center";"http://www.nasa.gov/centers/kennedy/home/index.html";"28.5904";"-80.659197";"0";"8";"4";"22";"125";;"WETLAND";"FL";"US";"Kennedy_Space_Center.pdf"
"KSRJH";"No";"0";;;"Koffler Scientific Reserve at Jokers Hill";"http://www.zoo.utoronto.ca/jokershill";"44.01";"-79.5";NULL;NULL;NULL;NULL;NULL;"http://www.zoo.utoronto.ca/jokershill/jhdescription.html";"TEMPFOR";NULL;"CA";
"KWMA";"No";"0";;"2008-04-14 10:21:10";"Kerr Wildlife Management Area";"http://www.tpwd.state.tx.us/huntwild/hunt/wma/find_a_wma/list/?id=12";"30.071";"-99.338";NULL;NULL;"575";"16.3";"73.7";;"SAVANNA";"TX";"US";"Kerr_Wildlife_Management_Area.pdf"
"KYLA";"No";"0";;"2008-04-08 18:02:01";"Kentucky Lake";"http://www.gleon.org/lakes/view/kentucky/";"36.739444";"-88.109722";NULL;NULL;NULL;NULL;NULL;;"AQUATIC";"KY";"US";
"LACAS";"No";"0";;;"Lacawac Sanctuary";"http://www.Lacawac.org";"41.371";"-75.329";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"PA";"US";
"LAJ";"No";"0";;"2008-04-04 18:29:18";"Lajas Agricultural Experimental Station";"http://estacion.cca.uprm.edu/lajas/infgen.aspx";"18.033";"-67.066";"0";"0";"30";"25";"0";;"TROPFOR";"PR";"US";"Lajas_Agricultural_Experimental_Station.pdf"
"LAMFS";"No";"0";;;"Laguna Madre Field Station";"http://www.sci.tamucc.edu/stweb/research/Facilities/LagunaMadre/station.htm";"27.53";"-97.28";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"TX";"US";
"LARM";"No";"0";;"2008-04-04 19:24:07";"Lake Meredith National Recreation Area";"http://www.nps.gov/lamr/";"35.64";"-101.66";"853";"1012";"932.5";"13.5";"51";;"GRASS-SHRUB";"TX";"US";"Lake_Meredith_National_Recreation_Area.pdf"
"LBJ";"No";"0";;;"Lyndon B Johnson National Grasslands";"http://www.fs.fed.us/r8/texas/recreation/caddo_lbj/caddo-lbj_gen_info.shtml";"33.3625";"-97.5951";NULL;NULL;"270";"17";"90";NULL;"SAVANNA";"TX";"US";"LBJ_National_Grasslands.pdf"
"LCAM";"No";"0";;"2008-04-11 11:14:18";"Lacamas Park";"http://www.ci.camas.wa.us/parks/lacamas.htm";"45.613";"-122.38";"20";"100";"60";"11.2";"140";;"URBAN";"WA";"US";"Lacamas_Park_Urban_Fringe_Site.pdf"
"LCC";"No";"0";;;"Louis Calder Center";"http://www.fordham.edu/calder_center";"41.128";"-73.732";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"NY";"US";
"LCFRS";"No";"0";;;"Las Cuevas Research Station";"http://www.mayaforest.com/";"16.733";"-88.983";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";NULL;"BZ";
"LCW";"No";"0";;;"Lilley Cornett Woods";"http://www.naturalareas.eku.edu/lcw.php";"37.09";"-83.02";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"KY";"US";
"LEC";"No";"0";;;"Lake Erie Center";"http://www.lakeerie.utoledo.edu/";"41.68829";"-83.37602";"173";"176";"174.5";"9.2";"84";NULL;"WETLAND";"OH";"US";
"LFS";"No";"0";;;"Lay Field Station Saint Louis University";NULL;"39.404";"-91.151";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"MO";"US";
"LHBC";"No";"0";;;"Landels-Hill Big Creek Reserve";"http://www.redshift.com/~bigcreek";"36.07";"-121.599";"0";"1200";"600";"10";"150";NULL;"TEMPFOR";"CA";"US";
"LKANN";"No";"0";;;"Lake Annie";"http://benthos.limnology.wisc.edu:8080/gleonweb/GleonWebServlet?mode=content&lake_id=18";"27.209722";"-81.349167";"30";"65";"47.5";"22";"136.4";NULL;"AQUATIC";"FL";"US";
"LKEU";"No";"0";;;"Lake Euiam";"http://benthos.limnology.wisc.edu:8080/gleonweb/GleonWebServlet?mode=characteristics&lake_id=15";"37.837778";"127.675556";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";NULL;"KR";
"LKKN";"No";"0";;;"Lake Kinneret";"http://benthos.limnology.wisc.edu:8080/gleonweb/GleonWebServlet?mode=content&lake_id=13";"32.833333";"35.583333";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";NULL;"IL";
"LKM";"No";"0";;;"Lake Mendota";"http://benthos.limnology.wisc.edu:8080/gleonweb/GleonWebServlet?mode=content&lake_id=9";"43.098333";"-89.405278";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"WI";"US";
"LKPA";"No";"0";;;"Lake Paajarvi";"http://benthos.limnology.wisc.edu:8080/gleonweb/GleonWebServlet?mode=content&lake_id=17";"61.066667";"25.133333";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";NULL;"FI";
"LKRT";"No";"0";;"2007-10-30 13:26:45";"Lake Rotorua";"http://www.gleon.org/lakes/view/rotorua/";"-38.066667";"176.266667";NULL;NULL;NULL;NULL;NULL;;"AQUATIC";;"NZ";
"LKSUN";"No";"0";;;"Lake Sunapee";"http://benthos.limnology.wisc.edu:8080/gleonweb/GleonWebServlet?mode=content&lake_id=10";"43.405828";"-72.0426";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"NH";"US";
"LKTA";"No";"0";;;"Lake Taihu";"http://benthos.limnology.wisc.edu:8080/gleonweb/GleonWebServlet?mode=content&lake_id=19";"31.3";"120.333333";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";NULL;"CN";
"LLFS";"No";"0";;;"Lake Louise Field Station";"http://www.valdosta.edu/biology/graduate.shtml";"38";"-84";NULL;NULL;NULL;NULL;NULL;NULL;"WETLAND";"GA";"US";
"LMBS";"No";"0";;;"Lake Michigan Biological Station";"http://www.inhs.uiuc.edu/cae/lmbs/";"42.467";"-87.817";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"IL";"US";
"LMC";"No";"0";;"2008-04-04 18:34:50";"Los Machos";;"18.24998";"-65.61365";"0";"3";"1.5";"26.4";"129";;"TROPFOR";"PR";"US";"Los_Machos.pdf"
"LMFS";"No";"0";;;"Lost Mound Field Station";"http://www.inhs.uiuc.edu/cwpe/research/fieldstations/lostmound.htm";"42.183";"-92.25";NULL;NULL;NULL;NULL;NULL;NULL;"PRAIRIE";"IL";"US";
"LML";"No";"0";;;"Long Marine Laboratory";"http://ims.ucsc.edu/facilities/index.html#lmlab";"36.948";"-122.064";NULL;NULL;NULL;NULL;NULL;NULL;"OCEAN";"CA";"US";
"LPEF";"No";"0";;;"Lower Peninsula Experimental Forest";"http://nrs.fs.fed.us/ef/locations/mi/lower-peninsula/";"43.416666";"-85.6666";NULL;NULL;NULL;NULL;"79";NULL;"TEMPFOR";"MI";"US";
"LREC";"No";"0";;;"Lindcove Research and Extension Center";"http://groups.ucanr.org/lindcove/";"36.360758";"-119.062256";NULL;NULL;NULL;NULL;NULL;NULL;"AGRI";"CA";"US";
"LSBFS";"No";"0";;;"La Suerte Biological Field Station";"http://lasuerte.org/lasuerte.html";"10.442";"-83.771";NULL;NULL;NULL;NULL;NULL;NULL;"TROPFOR";NULL;"CR";
"LSBS";"No";"0";;;"La Selva Biological Station Organization for Tropical Studies";"http://www.ots.duke.edu/en/laselva/";"10.431";"-84.007";"35";"2906";"1470.5";NULL;"400";NULL;"TROPFOR";NULL;"CR";
"LUMCON";"No";"0";;;"Louisiana Universities Marine Consortium (LUMCON) Marine Center";"http://www.lumcon.edu/facilities/marinecenter/";"29.247";"-90.661";NULL;NULL;NULL;NULL;NULL;NULL;"ESTU";"LA";"US";
"LVEF";"No";"0";;;"Long Valley Experimental Forest";"http://www.fs.fed.us/rmrs/experimental-forests/long-valley-experimental-forest/";"34.5622222222222";"-111.34027";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"AZ";"US";
"LVW";"No";"0";;;"Loch Vale Watershed";"http://www.nrel.colostate.edu/projects/lvws/pages/homepage.htm";"40.2878";"-105.6628";"3110";"4192";"3651";"6";"39.7";"http://www.nrel.colostate.edu/projects/lvws/pages/sitedescripmap/maps.htm";"ALPINE";"CO";"US";
"LW";"No";"0";;;"Little Washita Experimental Watershed";"http://www.ars.usda.gov/Main/docs.htm?docid=8739";"34.916667";"-98.1";"300";"500";"400";"16";"76";NULL;"TEMPFOR";"OK";"US";
"LWC";"No";"0";;;"Lady Bird Johnson Wildflower Center";"http://www.wildflower.org/";"30.1855";"-97.8737";NULL;NULL;"246";"20.3";"22";NULL;"SAVANNA";"TX";"US";
"MAB";"No";"0";;"2008-04-11 12:07:31";"McClellan Air Base";;"38.667";"-121.4";NULL;NULL;"35";"23.1";"44";;"URBAN";"CA";"US";"McClellan_AirForce_Base.pdf"
"MACO";"No";"0";;;"Marking Corral";"http://www.sagestep.org/locations/marking_corral.html";"39.46";"-115.13";"2133.6";"2255.5";"2194.55";"8";"37.5";NULL;"SAGEBRUSH";"NV";"US";
"MAERS";"No";"0";;;"MacArthur Agro-Ecology Research Station";"http://www.archbold-station.org/abs/maerc/maerc.htm";"27.14";"-81.15";NULL;NULL;NULL;"22";"136.4";NULL;"AGRI";"FL";"US";
"MANERR";"No";"0";;;"Mission-Aransas National Estaurine Research Reserve";"http://www.utmsi.utexas.edu/nerr/";"28.2176";"-96.8456";NULL;NULL;"4";"20.6";"76.7";NULL;"WETLAND";"TX";"US";
"MAR";"No";"0";;"2008-04-09 10:33:58";"Marcell Experimental Forest";"http://www.ncrs.fs.fed.us/EF/marcell/marcell.asp";"47.51";"-93.49";"412";"432";"422";"3.4";"77.4";;"WETLAND";"MN";"US";"Marcell_Experimental_Forest.pdf"
"MAY";"No";"0";;;"Maywoods Environmental and Educational Laboratory";"http://math2.eku.edu/campus_tour/Buildings/maywoods.html";"37.29";"-84.27";"286";"412";"349";"14";"115";NULL;"TEMPFOR";"KY";"US";
"MB";"No";"0";;"2007-10-30 13:37:47";"Maybeso  Experimental Forest";"http://www.fs.fed.us/pnw/exforests/maybeso/index.shtml";"55.48694";"-132.66638";"0";"900";"0";"6.7";"274";;"TEMPFOR";"AK";"US";
"MBRS";"No";"0";;;"Meanook Biological Research Station";"http://www.biology.ualberta.ca/facilities/meanook/";"54.617";"-113.35";NULL;NULL;NULL;NULL;NULL;NULL;"TIAGA";NULL;"CA";
"MCCS";"No";"0";;;"Manomet Center for Conservation Sciences";"https://www.manomet.org/";"42.067";"-71.067";NULL;NULL;NULL;NULL;NULL;NULL;"TEMPFOR";"MA";"US";
"MCEF";"No";"0";;;"McCormick Research Natural Area";"http://nrs.fs.fed.us/rna/mi/ottawa/mccormick/";"47.0333333333333";"-84.66666";"451";"567";"509";NULL;"15.18";NULL;"TEMPFOR";"MI";"US";
"MCEFS";"No";"0";;;"Monmouth College Ecological Field Station";"http://department.monm.edu/envsci/facilities.htm";"41.068";"-90.751";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"IL";"US";
"MCFS";"No";"0";;;"McCall Field Campus";"http://www.cnrhome.uidaho.edu/default.aspx?pid=41794";"44.911";"-116.101";NULL;NULL;NULL;NULL;NULL;NULL;"AQUATIC";"ID";"US";
"MCM";"No";"0";;"2008-06-03 15:40:45";"McMurdo Dry Valleys";"http://www.lternet.edu/sites/mcm/";"-77";"162.52";"0";"0";"0";"-19";"100";;"ANTARCTIC";;"AQ";
"MDIBL";"No";"0";;;"Mount Desert Island Biological Laboratory";"http://www.mdibl.org";"44.43";"-68.29";NULL;NULL;NULL;NULL;NULL;NULL;"OCEAN";"ME";"US";
"MDS";"No";"0";;"2008-06-10 14:53:37";"Mesa del Sol";"http://www.mesadelsolnm.com";"34.58";"-106.5667";"1500";"1600";"1550";"13";"22";;"URBAN";"NM";"US";
